sport,league,event_ticker,market_ticker,game_id,home_team,away_team,commence_time,selection,yes_bid,yes_ask,implied_prob_mid,spread,yes_bid_size,yes_ask_size,volume,volume_24h,open_interest,status,source,fetched_at
nfl,NFL,KXNFLGAME-26SEP20JACDEN,KXNFLGAME-26SEP20JACDEN-JAC,,DEN,JAX,2026-09-20T23:05:00Z,away,0.41,0.43,0.42,0.02,221.3,3739.17,940.24,189.83,614.58,active,kalshi,2026-09-10T15:00:41.309263+00:00
nfl,NFL,KXNFLGAME-26SEP20JACDEN,KXNFLGAME-26SEP20JACDEN-DEN,,DEN,JAX,2026-09-20T23:05:00Z,home,0.57,0.59,0.58,0.02,1081.95,4711.0,2023.7,123.53,1699.03,active,kalshi,2026-09-10T15:00:41.309263+00:00
nfl,NFL,KXNFLGAME-26SEP20LVLAC,KXNFLGAME-26SEP20LVLAC-LV,,LAC,LV,2026-09-20T23:05:00Z,away,0.2,0.21,0.205,0.01,695.2,2323.47,13104.44,5232.7,11245.12,active,kalshi,2026-09-10T15:00:41.309263+00:00
nfl,NFL,KXNFLGAME-26SEP20LVLAC,KXNFLGAME-26SEP20LVLAC-LAC,,LAC,LV,2026-09-20T23:05:00Z,home,0.78,0.8,0.79,0.02,3542.34,6718.89,11390.65,6394.03,11033.78,active,kalshi,2026-09-10T15:00:41.309263+00:00
nfl,NFL,KXNFLGAME-26SEP20MIASF,KXNFLGAME-26SEP20MIASF-MIA,,SF,MIA,2026-09-20T23:25:00Z,away,0.13,0.14,0.135,0.01,5602.12,1.29,14332.54,2072.83,9540.94,active,kalshi,2026-09-10T15:00:41.309263+00:00
nfl,NFL,KXNFLGAME-26SEP20MIASF,KXNFLGAME-26SEP20MIASF-SF,,SF,MIA,2026-09-20T23:25:00Z,home,0.85,0.86,0.855,0.01,180.01,3197.93,5147.04,1046.7,3705.68,active,kalshi,2026-09-10T15:00:41.309263+00:00
nfl,NFL,KXNFLGAME-26SEP20MINCHI,KXNFLGAME-26SEP20MINCHI-MIN,,CHI,MIN,2026-09-20T20:00:00Z,away,0.39,0.4,0.395,0.01,668.89,1681.87,8555.28,1067.85,7840.37,active,kalshi,2026-09-10T15:00:41.309263+00:00
nfl,NFL,KXNFLGAME-26SEP20MINCHI,KXNFLGAME-26SEP20MINCHI-CHI,,CHI,MIN,2026-09-20T20:00:00Z,home,0.6,0.61,0.605,0.01,25.69,5101.0,7135.53,583.33,5343.31,active,kalshi,2026-09-10T15:00:41.309263+00:00
nfl,NFL,KXNFLGAME-26SEP20NOBAL,KXNFLGAME-26SEP20NOBAL-NO,,BAL,NO,2026-09-20T20:00:00Z,away,0.21,0.23,0.22,0.02,2413.0,1161.38,7233.87,899.06,6830.25,active,kalshi,2026-09-10T15:00:41.309263+00:00
nfl,NFL,KXNFLGAME-26SEP20NOBAL,KXNFLGAME-26SEP20NOBAL-BAL,,BAL,NO,2026-09-20T20:00:00Z,home,0.77,0.78,0.775,0.01,261.24,7775.51,4930.34,1746.78,4563.62,active,kalshi,2026-09-10T15:00:41.309263+00:00
nfl,NFL,KXNFLGAME-26SEP20PHITEN,KXNFLGAME-26SEP20PHITEN-PHI,,TEN,PHI,2026-09-20T20:00:00Z,away,0.69,0.7,0.695,0.01,114.3,5364.5,9171.61,937.21,7712.13,active,kalshi,2026-09-10T15:00:41.309263+00:00
nfl,NFL,KXNFLGAME-26SEP20PHITEN,KXNFLGAME-26SEP20PHITEN-TEN,,TEN,PHI,2026-09-20T20:00:00Z,home,0.3,0.31,0.305,0.01,843.38,1370.0,1045.17,353.58,950.91,active,kalshi,2026-09-10T15:00:41.309263+00:00
nfl,NFL,KXNFLGAME-26SEP20PITNE,KXNFLGAME-26SEP20PITNE-PIT,,NE,PIT,2026-09-20T20:00:00Z,away,0.33,0.36,0.345,0.03,170.24,123.33,17407.11,4112.72,15142.72,active,kalshi,2026-09-10T15:00:41.309263+00:00
nfl,NFL,KXNFLGAME-26SEP20PITNE,KXNFLGAME-26SEP20PITNE-NE,,NE,PIT,2026-09-20T20:00:00Z,home,0.65,0.66,0.655,0.01,5.56,67.83,4650.95,3352.27,3339.61,active,kalshi,2026-09-10T15:00:41.309263+00:00
nfl,NFL,KXNFLGAME-26SEP20SEAARI,KXNFLGAME-26SEP20SEAARI-SEA,,ARI,SEA,2026-09-20T23:25:00Z,away,0.74,0.75,0.745,0.01,301.92,322.52,4411.93,2274.44,3468.49,active,kalshi,2026-09-10T15:00:41.309263+00:00
nfl,NFL,KXNFLGAME-26SEP20SEAARI,KXNFLGAME-26SEP20SEAARI-ARI,,ARI,SEA,2026-09-20T23:25:00Z,home,0.25,0.26,0.255,0.01,3.43,1864.0,3820.94,1512.04,3166.04,active,kalshi,2026-09-10T15:00:41.309263+00:00
nfl,NFL,KXNFLGAME-26SEP20WASDAL,KXNFLGAME-26SEP20WASDAL-WAS,,DAL,WAS,2026-09-20T23:25:00Z,away,0.31,0.33,0.32,0.02,8173.0,1186.0,1824.34,342.44,1377.83,active,kalshi,2026-09-10T15:00:41.309263+00:00
nfl,NFL,KXNFLGAME-26SEP20WASDAL,KXNFLGAME-26SEP20WASDAL-DAL,,DAL,WAS,2026-09-20T23:25:00Z,home,0.66,0.68,0.67,0.02,662.0,4975.59,8192.58,3768.64,7734.15,active,kalshi,2026-09-10T15:00:41.309263+00:00
nfl,NFL,KXNFLGAME-26SEP21NYGLAR,KXNFLGAME-26SEP21NYGLAR-NYG,,LA,NYG,2026-09-22T03:15:00Z,away,0.17,0.18,0.175,0.01,1439.6,686.93,6496.88,1225.88,5726.88,active,kalshi,2026-09-10T15:00:41.309263+00:00
nfl,NFL,KXNFLGAME-26SEP21NYGLAR,KXNFLGAME-26SEP21NYGLAR-LAR,,LA,NYG,2026-09-22T03:15:00Z,home,0.81,0.83,0.8200000000000001,0.02,1422.0,7985.81,19360.51,319.64,18923.23,active,kalshi,2026-09-10T15:00:41.309263+00:00
nfl,NFL,KXNFLGAME-26SEP10SFLAR,KXNFLGAME-26SEP10SFLAR-SF,,LA,SF,2026-09-11T06:35:00Z,away,0.35,0.36,0.355,0.01,489530.07,11233497.87,1667797.01,1000339.43,1482734.69,active,kalshi,2026-09-10T16:59:12.260073+00:00
nfl,NFL,KXNFLGAME-26SEP10SFLAR,KXNFLGAME-26SEP10SFLAR-LAR,,LA,SF,2026-09-11T06:35:00Z,home,0.64,0.65,0.645,0.01,1446447.04,7900229.62,1604231.75,989698.49,1354160.8,active,kalshi,2026-09-10T16:59:12.260073+00:00
nfl,NFL,KXNFLGAME-26SEP13ARILAC,KXNFLGAME-26SEP13ARILAC-ARI,,LAC,ARI,2026-09-14T02:25:00Z,away,0.18,0.19,0.185,0.01,142861.07,120961.04,96510.37,17084.55,70407.32,active,kalshi,2026-09-10T16:59:12.260073+00:00
nfl,NFL,KXNFLGAME-26SEP13ARILAC,KXNFLGAME-26SEP13ARILAC-LAC,,LAC,ARI,2026-09-14T02:25:00Z,home,0.8,0.81,0.805,0.01,117125.34,310985.11,153401.67,25669.64,90366.14,active,kalshi,2026-09-10T16:59:12.260073+00:00
nfl,NFL,KXNFLGAME-26SEP13ATLPIT,KXNFLGAME-26SEP13ATLPIT-ATL,,PIT,ATL,2026-09-13T20:00:00Z,away,0.37,0.38,0.375,0.01,9961.97,344202.33,55273.01,9490.95,43403.56,active,kalshi,2026-09-10T16:59:12.260073+00:00
nfl,NFL,KXNFLGAME-26SEP13ATLPIT,KXNFLGAME-26SEP13ATLPIT-PIT,,PIT,ATL,2026-09-13T20:00:00Z,home,0.62,0.63,0.625,0.01,157369.72,64570.96,124853.75,34716.64,112381.68,active,kalshi,2026-09-10T16:59:12.260073+00:00
nfl,NFL,KXNFLGAME-26SEP13BALIND,KXNFLGAME-26SEP13BALIND-BAL,,IND,BAL,2026-09-13T20:00:00Z,away,0.6,0.61,0.605,0.01,120672.37,95159.72,103271.61,20149.75,84700.45,active,kalshi,2026-09-10T16:59:12.260073+00:00
nfl,NFL,KXNFLGAME-26SEP13BALIND,KXNFLGAME-26SEP13BALIND-IND,,IND,BAL,2026-09-13T20:00:00Z,home,0.38,0.39,0.385,0.01,180620.77,6884.3,44075.69,6277.59,37614.83,active,kalshi,2026-09-10T16:59:12.260073+00:00
nfl,NFL,KXNFLGAME-26SEP13BUFHOU,KXNFLGAME-26SEP13BUFHOU-BUF,,HOU,BUF,2026-09-13T20:00:00Z,away,0.51,0.52,0.515,0.01,152763.24,407512.03,215233.14,40033.9,164155.67,active,kalshi,2026-09-10T16:59:12.260073+00:00
nfl,NFL,KXNFLGAME-26SEP13BUFHOU,KXNFLGAME-26SEP13BUFHOU-HOU,,HOU,BUF,2026-09-13T20:00:00Z,home,0.47,0.48,0.475,0.01,126124.39,18468.56,121683.36,33546.55,108821.41,active,kalshi,2026-09-10T16:59:12.260073+00:00
nfl,NFL,KXNFLGAME-26SEP13CHICAR,KXNFLGAME-26SEP13CHICAR-CHI,,CAR,CHI,2026-09-13T20:00:00Z,away,0.59,0.6,0.595,0.01,132643.61,123367.54,182048.45,27195.92,150655.09,active,kalshi,2026-09-10T16:59:12.260073+00:00
nfl,NFL,KXNFLGAME-26SEP13CHICAR,KXNFLGAME-26SEP13CHICAR-CAR,,CAR,CHI,2026-09-13T20:00:00Z,home,0.39,0.4,0.395,0.01,102804.21,89554.87,47616.08,9151.88,35401.99,active,kalshi,2026-09-10T16:59:12.260073+00:00
nfl,NFL,KXNFLGAME-26SEP13CLEJAC,KXNFLGAME-26SEP13CLEJAC-CLE,,JAX,CLE,2026-09-13T20:00:00Z,away,0.21,0.22,0.215,0.01,84777.91,243012.43,91278.28,21089.98,74830.57,active,kalshi,2026-09-10T16:59:12.260073+00:00
nfl,NFL,KXNFLGAME-26SEP13CLEJAC,KXNFLGAME-26SEP13CLEJAC-JAC,,JAX,CLE,2026-09-13T20:00:00Z,home,0.78,0.79,0.785,0.01,118054.65,105017.31,90919.57,19293.4,70530.98,active,kalshi,2026-09-10T16:59:12.260073+00:00
nfl,NFL,KXNFLGAME-26SEP13DALNYG,KXNFLGAME-26SEP13DALNYG-DAL,,NYG,DAL,2026-09-14T06:20:00Z,away,0.6,0.61,0.605,0.01,72372.3,56207.95,376021.84,67082.92,302218.28,active,kalshi,2026-09-10T16:59:12.260073+00:00
nfl,NFL,KXNFLGAME-26SEP13DALNYG,KXNFLGAME-26SEP13DALNYG-NYG,,NYG,DAL,2026-09-14T06:20:00Z,home,0.4,0.41,0.405,0.01,687.75,440447.77,143412.46,35481.22,107499.86,active,kalshi,2026-09-10T16:59:12.260073+00:00
nfl,NFL,KXNFLGAME-26SEP13GBMIN,KXNFLGAME-26SEP13GBMIN-GB,,MIN,GB,2026-09-13T23:25:00Z,away,0.46,0.47,0.4649999999999999,0.01,163.0,322687.77,262324.47,56534.57,221484.75,active,kalshi,2026-09-10T16:59:12.260073+00:00
nfl,NFL,KXNFLGAME-26SEP13GBMIN,KXNFLGAME-26SEP13GBMIN-MIN,,MIN,GB,2026-09-13T23:25:00Z,home,0.53,0.54,0.535,0.01,87748.02,29542.25,109266.23,23431.77,95101.07,active,kalshi,2026-09-10T16:59:12.260073+00:00
nfl,NFL,KXNFLGAME-26SEP13MIALV,KXNFLGAME-26SEP13MIALV-MIA,,LV,MIA,2026-09-13T23:25:00Z,away,0.39,0.4,0.395,0.01,23458.89,67819.23,83911.06,32747.75,74194.84,active,kalshi,2026-09-10T16:59:12.260073+00:00
nfl,NFL,KXNFLGAME-26SEP13MIALV,KXNFLGAME-26SEP13MIALV-LV,,LV,MIA,2026-09-13T23:25:00Z,home,0.59,0.6,0.595,0.01,83346.14,109640.41,69686.03,11878.72,54845.17,active,kalshi,2026-09-10T16:59:12.260073+00:00
nfl,NFL,KXNFLGAME-26SEP13NODET,KXNFLGAME-26SEP13NODET-NO,,DET,NO,2026-09-13T20:00:00Z,away,0.25,0.26,0.255,0.01,206090.33,17436.62,109111.46,17325.39,88895.95,active,kalshi,2026-09-10T16:59:12.260073+00:00
nfl,NFL,KXNFLGAME-26SEP13NODET,KXNFLGAME-26SEP13NODET-DET,,DET,NO,2026-09-13T20:00:00Z,home,0.74,0.75,0.745,0.01,66383.71,148329.8,201039.55,27345.48,118777.78,active,kalshi,2026-09-10T16:59:12.260073+00:00
nfl,NFL,KXNFLGAME-26SEP13NYJTEN,KXNFLGAME-26SEP13NYJTEN-NYJ,,TEN,NYJ,2026-09-13T23:00:00Z,away,0.47,0.48,0.475,0.01,206091.97,28412.17,99625.51,17084.31,83999.33,active,kalshi,2026-09-10T16:59:12.260073+00:00
nfl,NFL,KXNFLGAME-26SEP13NYJTEN,KXNFLGAME-26SEP13NYJTEN-TEN,,TEN,NYJ,2026-09-13T23:00:00Z,home,0.51,0.52,0.515,0.01,99288.5,230972.37,56100.14,15968.82,43891.26,active,kalshi,2026-09-10T16:59:12.260073+00:00
nfl,NFL,KXNFLGAME-26SEP13TBCIN,KXNFLGAME-26SEP13TBCIN-TB,,CIN,TB,2026-09-13T20:00:00Z,away,0.35,0.36,0.355,0.01,16540.7,29363.79,78170.88,15163.3,69702.49,active,kalshi,2026-09-10T16:59:12.260073+00:00
nfl,NFL,KXNFLGAME-26SEP13TBCIN,KXNFLGAME-26SEP13TBCIN-CIN,,CIN,TB,2026-09-13T20:00:00Z,home,0.64,0.65,0.645,0.01,4183.3,140947.27,30220.24,6362.65,24625.71,active,kalshi,2026-09-10T16:59:12.260073+00:00
nfl,NFL,KXNFLGAME-26SEP13WASPHI,KXNFLGAME-26SEP13WASPHI-WAS,,PHI,WAS,2026-09-13T23:25:00Z,away,0.31,0.32,0.315,0.01,72204.98,117862.69,78735.21,7153.2,73888.28,active,kalshi,2026-09-10T16:59:12.260073+00:00
nfl,NFL,KXNFLGAME-26SEP13WASPHI,KXNFLGAME-26SEP13WASPHI-PHI,,PHI,WAS,2026-09-13T23:25:00Z,home,0.67,0.68,0.675,0.01,118383.09,104287.96,89776.11,20054.43,81366.97,active,kalshi,2026-09-10T16:59:12.260073+00:00
nfl,NFL,KXNFLGAME-26SEP14DENKC,KXNFLGAME-26SEP14DENKC-DEN,,KC,DEN,2026-09-15T03:15:00Z,away,0.43,0.44,0.435,0.01,15185.13,105002.2,269024.44,50018.38,238269.7,active,kalshi,2026-09-10T16:59:12.260073+00:00
nfl,NFL,KXNFLGAME-26SEP14DENKC,KXNFLGAME-26SEP14DENKC-KC,,KC,DEN,2026-09-15T03:15:00Z,home,0.56,0.57,0.565,0.01,22790.72,35333.54,54022.39,8621.8,43912.75,active,kalshi,2026-09-10T16:59:12.260073+00:00
nfl,NFL,KXNFLGAME-26SEP17DETBUF,KXNFLGAME-26SEP17DETBUF-DET,,BUF,DET,2026-09-18T03:15:00Z,away,0.39,0.4,0.395,0.01,263.89,1371.32,11224.8,2297.88,8674.47,active,kalshi,2026-09-10T16:59:12.260073+00:00
nfl,NFL,KXNFLGAME-26SEP17DETBUF,KXNFLGAME-26SEP17DETBUF-BUF,,BUF,DET,2026-09-18T03:15:00Z,home,0.6,0.61,0.605,0.01,1372.67,4512.14,13162.5,1395.47,11471.61,active,kalshi,2026-09-10T16:59:12.260073+00:00
nfl,NFL,KXNFLGAME-26SEP20CARATL,KXNFLGAME-26SEP20CARATL-CAR,,ATL,CAR,2026-09-20T20:00:00Z,away,0.46,0.49,0.475,0.03,1301.0,6524.49,8811.74,284.74,6188.09,active,kalshi,2026-09-10T16:59:12.260073+00:00
nfl,NFL,KXNFLGAME-26SEP20CARATL,KXNFLGAME-26SEP20CARATL-ATL,,ATL,CAR,2026-09-20T20:00:00Z,home,0.52,0.53,0.525,0.01,500.0,1968.0,1144.52,65.67,1045.59,active,kalshi,2026-09-10T16:59:12.260073+00:00
nfl,NFL,KXNFLGAME-26SEP20CINHOU,KXNFLGAME-26SEP20CINHOU-CIN,,HOU,CIN,2026-09-20T20:00:00Z,away,0.43,0.44,0.435,0.01,981.0,5743.89,6308.49,645.38,5086.03,active,kalshi,2026-09-10T16:59:12.260073+00:00
nfl,NFL,KXNFLGAME-26SEP20CINHOU,KXNFLGAME-26SEP20CINHOU-HOU,,HOU,CIN,2026-09-20T20:00:00Z,home,0.55,0.56,0.555,0.01,1590.0,2218.0,1961.57,131.0,1503.02,active,kalshi,2026-09-10T16:59:12.260073+00:00
nfl,NFL,KXNFLGAME-26SEP20CLETB,KXNFLGAME-26SEP20CLETB-CLE,,TB,CLE,2026-09-20T20:00:00Z,away,0.26,0.28,0.27,0.02,2562.0,400.0,2517.13,294.41,1638.33,active,kalshi,2026-09-10T16:59:12.260073+00:00
nfl,NFL,KXNFLGAME-26SEP20CLETB,KXNFLGAME-26SEP20CLETB-TB,,TB,CLE,2026-09-20T20:00:00Z,home,0.72,0.73,0.725,0.01,527.0,2235.66,2390.84,827.91,2313.49,active,kalshi,2026-09-10T16:59:12.260073+00:00
nfl,NFL,KXNFLGAME-26SEP20GBNYJ,KXNFLGAME-26SEP20GBNYJ-GB,,NYJ,GB,2026-09-20T20:00:00Z,away,0.68,0.69,0.685,0.01,12.42,6.66,2816.98,217.69,2665.68,active,kalshi,2026-09-10T16:59:12.260073+00:00
nfl,NFL,KXNFLGAME-26SEP20GBNYJ,KXNFLGAME-26SEP20GBNYJ-NYJ,,NYJ,GB,2026-09-20T20:00:00Z,home,0.3,0.32,0.31,0.02,2401.05,1308.33,1869.87,334.56,1348.32,active,kalshi,2026-09-10T16:59:12.260073+00:00
nfl,NFL,KXNFLGAME-26SEP20INDKC,KXNFLGAME-26SEP20INDKC-IND,,KC,IND,2026-09-21T03:20:00Z,away,0.27,0.28,0.275,0.01,137.0,5559.0,7339.45,382.63,4348.91,active,kalshi,2026-09-10T16:59:12.260073+00:00
nfl,NFL,KXNFLGAME-26SEP20INDKC,KXNFLGAME-26SEP20INDKC-KC,,KC,IND,2026-09-21T03:20:00Z,home,0.71,0.73,0.72,0.02,4480.5,3639.92,1257.23,119.94,925.67,active,kalshi,2026-09-10T16:59:12.260073+00:00
nfl,NFL,KXNFLGAME-26SEP20JACDEN,KXNFLGAME-26SEP20JACDEN-JAC,,DEN,JAX,2026-09-20T23:05:00Z,away,0.41,0.43,0.42,0.02,721.3,4503.38,940.24,189.83,614.58,active,kalshi,2026-09-10T16:59:12.260073+00:00
nfl,NFL,KXNFLGAME-26SEP20JACDEN,KXNFLGAME-26SEP20JACDEN-DEN,,DEN,JAX,2026-09-20T23:05:00Z,home,0.57,0.59,0.58,0.02,1016.95,4101.0,2088.7,123.53,1643.32,active,kalshi,2026-09-10T16:59:12.260073+00:00
nfl,NFL,KXNFLGAME-26SEP20LVLAC,KXNFLGAME-26SEP20LVLAC-LV,,LAC,LV,2026-09-20T23:05:00Z,away,0.2,0.21,0.205,0.01,696.77,364.3,13104.44,5243.02,11245.12,active,kalshi,2026-09-10T16:59:12.260073+00:00
nfl,NFL,KXNFLGAME-26SEP20LVLAC,KXNFLGAME-26SEP20LVLAC-LAC,,LAC,LV,2026-09-20T23:05:00Z,home,0.78,0.8,0.79,0.02,2183.34,3222.57,11402.97,6430.73,11046.1,active,kalshi,2026-09-10T16:59:12.260073+00:00
nfl,NFL,KXNFLGAME-26SEP20MIASF,KXNFLGAME-26SEP20MIASF-MIA,,SF,MIA,2026-09-20T23:25:00Z,away,0.13,0.15,0.14,0.02,1475.24,2010.44,14376.76,1455.81,9585.16,active,kalshi,2026-09-10T16:59:12.260073+00:00
nfl,NFL,KXNFLGAME-26SEP20MIASF,KXNFLGAME-26SEP20MIASF-SF,,SF,MIA,2026-09-20T23:25:00Z,home,0.86,0.87,0.865,0.01,504.74,6455.78,5552.71,1535.52,3702.94,active,kalshi,2026-09-10T16:59:12.260073+00:00
nfl,NFL,KXNFLGAME-26SEP20MINCHI,KXNFLGAME-26SEP20MINCHI-MIN,,CHI,MIN,2026-09-20T20:00:00Z,away,0.4,0.41,0.405,0.01,9.46,3382.46,8849.03,1320.87,7622.58,active,kalshi,2026-09-10T16:59:12.260073+00:00
nfl,NFL,KXNFLGAME-26SEP20MINCHI,KXNFLGAME-26SEP20MINCHI-CHI,,CHI,MIN,2026-09-20T20:00:00Z,home,0.6,0.61,0.605,0.01,13.6,5293.0,7140.31,526.31,5348.09,active,kalshi,2026-09-10T16:59:12.260073+00:00
nfl,NFL,KXNFLGAME-26SEP20NOBAL,KXNFLGAME-26SEP20NOBAL-NO,,BAL,NO,2026-09-20T20:00:00Z,away,0.21,0.23,0.22,0.02,2253.0,495.88,7279.24,939.93,6875.62,active,kalshi,2026-09-10T16:59:12.260073+00:00
nfl,NFL,KXNFLGAME-26SEP20NOBAL,KXNFLGAME-26SEP20NOBAL-BAL,,BAL,NO,2026-09-20T20:00:00Z,home,0.77,0.78,0.775,0.01,736.25,7766.48,4994.58,1773.41,4577.88,active,kalshi,2026-09-10T16:59:12.260073+00:00
nfl,NFL,KXNFLGAME-26SEP20PHITEN,KXNFLGAME-26SEP20PHITEN-PHI,,TEN,PHI,2026-09-20T20:00:00Z,away,0.69,0.7,0.695,0.01,113.94,3800.23,9238.36,996.87,7741.12,active,kalshi,2026-09-10T16:59:12.260073+00:00
nfl,NFL,KXNFLGAME-26SEP20PHITEN,KXNFLGAME-26SEP20PHITEN-TEN,,TEN,PHI,2026-09-20T20:00:00Z,home,0.3,0.32,0.31,0.02,843.38,2419.0,1045.17,353.58,950.91,active,kalshi,2026-09-10T16:59:12.260073+00:00
nfl,NFL,KXNFLGAME-26SEP20PITNE,KXNFLGAME-26SEP20PITNE-PIT,,NE,PIT,2026-09-20T20:00:00Z,away,0.35,0.39,0.37,0.04,4.0,1660.0,17796.43,4326.57,15532.04,active,kalshi,2026-09-10T16:59:12.260073+00:00
nfl,NFL,KXNFLGAME-26SEP20PITNE,KXNFLGAME-26SEP20PITNE-NE,,NE,PIT,2026-09-20T20:00:00Z,home,0.63,0.66,0.645,0.03,94.56,75.5,4758.07,3413.83,3446.73,active,kalshi,2026-09-10T16:59:12.260073+00:00
nfl,NFL,KXNFLGAME-26SEP20SEAARI,KXNFLGAME-26SEP20SEAARI-SEA,,ARI,SEA,2026-09-20T23:25:00Z,away,0.74,0.76,0.75,0.02,26.54,281.27,4487.0,2349.51,3482.09,active,kalshi,2026-09-10T16:59:12.260073+00:00
nfl,NFL,KXNFLGAME-26SEP20SEAARI,KXNFLGAME-26SEP20SEAARI-ARI,,ARI,SEA,2026-09-20T23:25:00Z,home,0.25,0.26,0.255,0.01,10.91,28.13,4496.06,2070.06,3782.78,active,kalshi,2026-09-10T16:59:12.260073+00:00
nfl,NFL,KXNFLGAME-26SEP20WASDAL,KXNFLGAME-26SEP20WASDAL-WAS,,DAL,WAS,2026-09-20T23:25:00Z,away,0.31,0.35,0.3299999999999999,0.04,1475.0,754.0,1824.34,331.2,1377.83,active,kalshi,2026-09-10T16:59:12.260073+00:00
nfl,NFL,KXNFLGAME-26SEP20WASDAL,KXNFLGAME-26SEP20WASDAL-DAL,,DAL,WAS,2026-09-20T23:25:00Z,home,0.66,0.68,0.67,0.02,60.01,22.84,8380.17,3939.87,7911.89,active,kalshi,2026-09-10T16:59:12.260073+00:00
nfl,NFL,KXNFLGAME-26SEP21NYGLAR,KXNFLGAME-26SEP21NYGLAR-NYG,,LA,NYG,2026-09-22T03:15:00Z,away,0.17,0.19,0.18,0.02,790.34,923.88,6512.63,1216.65,5742.63,active,kalshi,2026-09-10T16:59:12.260073+00:00
nfl,NFL,KXNFLGAME-26SEP21NYGLAR,KXNFLGAME-26SEP21NYGLAR-LAR,,LA,NYG,2026-09-22T03:15:00Z,home,0.81,0.83,0.8200000000000001,0.02,1201.77,4187.47,19420.59,379.72,18959.65,active,kalshi,2026-09-10T16:59:12.260073+00:00
nfl,NFL,KXNFLGAME-26SEP10SFLAR,KXNFLGAME-26SEP10SFLAR-SF,,LA,SF,2026-09-11T06:35:00Z,away,0.35,0.36,0.355,0.01,487757.27,11078063.09,1789936.44,1125072.46,1600386.68,active,kalshi,2026-09-10T17:53:05.927138+00:00
nfl,NFL,KXNFLGAME-26SEP10SFLAR,KXNFLGAME-26SEP10SFLAR-LAR,,LA,SF,2026-09-11T06:35:00Z,home,0.64,0.65,0.645,0.01,1420354.65,8120565.68,1708184.78,1098468.69,1438973.78,active,kalshi,2026-09-10T17:53:05.927138+00:00
nfl,NFL,KXNFLGAME-26SEP13ARILAC,KXNFLGAME-26SEP13ARILAC-ARI,,LAC,ARI,2026-09-14T02:25:00Z,away,0.18,0.19,0.185,0.01,143303.11,120094.74,97377.91,17393.31,71274.86,active,kalshi,2026-09-10T17:53:05.927138+00:00
nfl,NFL,KXNFLGAME-26SEP13ARILAC,KXNFLGAME-26SEP13ARILAC-LAC,,LAC,ARI,2026-09-14T02:25:00Z,home,0.8,0.81,0.805,0.01,117640.57,317127.46,153759.93,25635.35,90676.24,active,kalshi,2026-09-10T17:53:05.927138+00:00
nfl,NFL,KXNFLGAME-26SEP13ATLPIT,KXNFLGAME-26SEP13ATLPIT-ATL,,PIT,ATL,2026-09-13T20:00:00Z,away,0.37,0.38,0.375,0.01,9960.73,351797.42,55693.08,9628.06,43823.63,active,kalshi,2026-09-10T17:53:05.927138+00:00
nfl,NFL,KXNFLGAME-26SEP13ATLPIT,KXNFLGAME-26SEP13ATLPIT-PIT,,PIT,ATL,2026-09-13T20:00:00Z,home,0.62,0.63,0.625,0.01,175273.22,64253.81,125808.26,35184.34,113274.67,active,kalshi,2026-09-10T17:53:05.927138+00:00
nfl,NFL,KXNFLGAME-26SEP13BALIND,KXNFLGAME-26SEP13BALIND-BAL,,IND,BAL,2026-09-13T20:00:00Z,away,0.6,0.61,0.605,0.01,128642.69,96611.58,103819.63,20470.65,85248.47,active,kalshi,2026-09-10T17:53:05.927138+00:00
nfl,NFL,KXNFLGAME-26SEP13BALIND,KXNFLGAME-26SEP13BALIND-IND,,IND,BAL,2026-09-13T20:00:00Z,home,0.38,0.39,0.385,0.01,183779.02,8018.61,44441.45,6562.7,37775.45,active,kalshi,2026-09-10T17:53:05.927138+00:00
nfl,NFL,KXNFLGAME-26SEP13BUFHOU,KXNFLGAME-26SEP13BUFHOU-BUF,,HOU,BUF,2026-09-13T20:00:00Z,away,0.51,0.52,0.515,0.01,162437.51,408050.19,216861.29,40574.2,165638.57,active,kalshi,2026-09-10T17:53:05.927138+00:00
nfl,NFL,KXNFLGAME-26SEP13BUFHOU,KXNFLGAME-26SEP13BUFHOU-HOU,,HOU,BUF,2026-09-13T20:00:00Z,home,0.47,0.48,0.475,0.01,129385.67,21055.55,123559.93,34941.9,110634.07,active,kalshi,2026-09-10T17:53:05.927138+00:00
nfl,NFL,KXNFLGAME-26SEP13CHICAR,KXNFLGAME-26SEP13CHICAR-CHI,,CAR,CHI,2026-09-13T20:00:00Z,away,0.59,0.6,0.595,0.01,117706.5,125054.14,182370.96,26619.06,150975.38,active,kalshi,2026-09-10T17:53:05.927138+00:00
nfl,NFL,KXNFLGAME-26SEP13CHICAR,KXNFLGAME-26SEP13CHICAR-CAR,,CAR,CHI,2026-09-13T20:00:00Z,home,0.39,0.4,0.395,0.01,102927.99,91585.28,48089.26,9234.56,35839.95,active,kalshi,2026-09-10T17:53:05.927138+00:00
nfl,NFL,KXNFLGAME-26SEP13CLEJAC,KXNFLGAME-26SEP13CLEJAC-CLE,,JAX,CLE,2026-09-13T20:00:00Z,away,0.21,0.22,0.215,0.01,84776.91,245822.68,91552.35,20865.73,75103.64,active,kalshi,2026-09-10T17:53:05.927138+00:00
nfl,NFL,KXNFLGAME-26SEP13CLEJAC,KXNFLGAME-26SEP13CLEJAC-JAC,,JAX,CLE,2026-09-13T20:00:00Z,home,0.78,0.79,0.785,0.01,118029.97,111388.71,91077.78,18928.89,70664.51,active,kalshi,2026-09-10T17:53:05.927138+00:00
