game_id,sport,league,season,week,game_date,home_team,away_team,home_score,away_score,home_odds_decimal,away_odds_decimal,draw_odds_decimal,spread_line,total_line,source,ingested_at,result,kickoff_utc
2019_10_ARI_TB,nfl,NFL,2019,10,2019-11-10,TB,ARI,30.0,27.0,1.425531914893617,3.07,,5.5,51.0,nflverse,2026-09-11T10:54:50.615246+00:00,H,2019-11-10T18:00:00+00:00
2019_10_ATL_NO,nfl,NFL,2019,10,2019-11-10,NO,ATL,9.0,26.0,1.1540832049306626,6.03,,14.0,51.5,nflverse,2026-09-11T10:54:50.615246+00:00,A,2019-11-10T18:00:00+00:00
2019_10_BAL_CIN,nfl,NFL,2019,10,2019-11-10,CIN,BAL,13.0,49.0,4.58,1.2298850574712643,,-10.5,44.0,nflverse,2026-09-11T10:54:50.615246+00:00,A,2019-11-10T18:00:00+00:00
2019_10_BUF_CLE,nfl,NFL,2019,10,2019-11-10,CLE,BUF,19.0,16.0,1.6622516556291391,2.3600000000000003,,3.0,42.0,nflverse,2026-09-11T10:54:50.615246+00:00,H,2019-11-10T18:00:00+00:00
2019_10_CAR_GB,nfl,NFL,2019,10,2019-11-10,GB,CAR,24.0,16.0,1.4405286343612334,3.0,,5.0,49.0,nflverse,2026-09-11T10:54:50.615246+00:00,H,2019-11-10T21:25:00+00:00
2019_10_DET_CHI,nfl,NFL,2019,10,2019-11-10,CHI,DET,20.0,13.0,1.3703703703703702,3.35,,6.0,38.0,nflverse,2026-09-11T10:54:50.615246+00:00,H,2019-11-10T18:00:00+00:00
2019_10_KC_TEN,nfl,NFL,2019,10,2019-11-10,TEN,KC,35.0,32.0,3.05,1.4291845493562232,,-5.0,49.0,nflverse,2026-09-11T10:54:50.615246+00:00,H,2019-11-10T18:00:00+00:00
2019_10_LA_PIT,nfl,NFL,2019,10,2019-11-10,PIT,LA,17.0,12.0,2.8899999999999997,1.4672897196261683,,-4.0,43.0,nflverse,2026-09-11T10:54:50.615246+00:00,H,2019-11-10T21:25:00+00:00
2019_10_MIA_IND,nfl,NFL,2019,10,2019-11-10,IND,MIA,12.0,16.0,1.207900207900208,4.9,,11.0,44.5,nflverse,2026-09-11T10:54:50.615246+00:00,A,2019-11-10T21:05:00+00:00
2019_10_MIN_DAL,nfl,NFL,2019,10,2019-11-10,DAL,MIN,24.0,28.0,1.558659217877095,2.6,,3.5,48.5,nflverse,2026-09-11T10:54:50.615246+00:00,A,2019-11-11T01:20:00+00:00
2019_10_NYG_NYJ,nfl,NFL,2019,10,2019-11-10,NYJ,NYG,34.0,27.0,2.33,1.6802721088435373,,-3.0,43.0,nflverse,2026-09-11T10:54:50.615246+00:00,H,2019-11-10T18:00:00+00:00
2019_10_SEA_SF,nfl,NFL,2019,10,2019-11-11,SF,SEA,24.0,27.0,1.373134328358209,3.33,,6.5,47.0,nflverse,2026-09-11T10:54:50.615246+00:00,A,2019-11-12T01:15:00+00:00
2019_11_PIT_CLE,nfl,NFL,2019,11,2019-11-14,CLE,PIT,21.0,7.0,1.6134969325153374,2.46,,3.0,41.5,nflverse,2026-09-11T10:54:50.615246+00:00,H,2019-11-15T01:20:00+00:00
2019_11_ARI_SF,nfl,NFL,2019,11,2019-11-17,SF,ARI,36.0,26.0,1.2331002331002332,4.529999999999999,,10.0,44.0,nflverse,2026-09-11T10:54:50.615246+00:00,H,2019-11-17T21:05:00+00:00
2019_11_ATL_CAR,nfl,NFL,2019,11,2019-11-17,CAR,ATL,3.0,29.0,1.5025125628140703,2.77,,3.5,49.0,nflverse,2026-09-11T10:54:50.615246+00:00,A,2019-11-17T18:00:00+00:00
2019_11_BUF_MIA,nfl,NFL,2019,11,2019-11-17,MIA,BUF,20.0,37.0,3.63,1.3257328990228012,,-7.0,41.5,nflverse,2026-09-11T10:54:50.615246+00:00,A,2019-11-17T18:00:00+00:00
2019_11_CHI_LA,nfl,NFL,2019,11,2019-11-17,LA,CHI,17.0,7.0,1.4291845493562232,3.04,,5.0,40.0,nflverse,2026-09-11T10:54:50.615246+00:00,H,2019-11-18T01:20:00+00:00
2019_11_CIN_OAK,nfl,NFL,2019,11,2019-11-17,OAK,CIN,17.0,10.0,1.165289256198347,5.74,,13.0,48.0,nflverse,2026-09-11T10:54:50.615246+00:00,H,2019-11-17T21:25:00+00:00
2019_11_DAL_DET,nfl,NFL,2019,11,2019-11-17,DET,DAL,27.0,35.0,4.1,1.2710027100271002,,-7.5,46.5,nflverse,2026-09-11T10:54:50.615246+00:00,A,2019-11-17T18:00:00+00:00
2019_11_DEN_MIN,nfl,NFL,2019,11,2019-11-17,MIN,DEN,27.0,23.0,1.2427184466019416,4.41,,10.0,40.5,nflverse,2026-09-11T10:54:50.615246+00:00,H,2019-11-17T18:00:00+00:00
2019_11_HOU_BAL,nfl,NFL,2019,11,2019-11-17,BAL,HOU,41.0,7.0,1.4608294930875576,2.92,,4.0,51.0,nflverse,2026-09-11T10:54:50.615246+00:00,H,2019-11-17T18:00:00+00:00
2019_11_JAX_IND,nfl,NFL,2019,11,2019-11-17,IND,JAX,33.0,13.0,1.7462686567164178,2.21,,2.5,41.5,nflverse,2026-09-11T10:54:50.615246+00:00,H,2019-11-17T18:00:00+00:00
2019_11_NE_PHI,nfl,NFL,2019,11,2019-11-17,PHI,NE,10.0,17.0,2.8600000000000003,1.4761904761904763,,-4.5,45.0,nflverse,2026-09-11T10:54:50.615246+00:00,A,2019-11-17T21:25:00+00:00
2019_11_NO_TB,nfl,NFL,2019,11,2019-11-17,TB,NO,17.0,34.0,3.02,1.434782608695652,,-5.0,50.5,nflverse,2026-09-11T10:54:50.615246+00:00,A,2019-11-17T18:00:00+00:00
2019_11_NYJ_WAS,nfl,NFL,2019,11,2019-11-17,WAS,NYJ,17.0,34.0,1.819672131147541,2.1100000000000003,,1.0,37.5,nflverse,2026-09-11T10:54:50.615246+00:00,A,2019-11-17T18:00:00+00:00
2019_11_KC_LAC,nfl,NFL,2019,11,2019-11-18,LAC,KC,17.0,24.0,3.13,1.4115226337448559,,-5.5,52.5,nflverse,2026-09-11T10:54:50.615246+00:00,A,2019-11-19T01:15:00+00:00
2019_12_IND_HOU,nfl,NFL,2019,12,2019-11-21,HOU,IND,20.0,17.0,1.5464480874316942,2.6399999999999997,,3.5,46.0,nflverse,2026-09-11T10:54:50.615246+00:00,H,2019-11-22T01:20:00+00:00
2019_12_CAR_NO,nfl,NFL,2019,12,2019-11-24,NO,CAR,34.0,31.0,1.2188183807439825,4.74,,10.0,46.0,nflverse,2026-09-11T10:54:50.615246+00:00,H,2019-11-24T18:00:00+00:00
2019_12_DAL_NE,nfl,NFL,2019,12,2019-11-24,NE,DAL,13.0,9.0,1.432900432900433,3.03,,5.5,44.5,nflverse,2026-09-11T10:54:50.615246+00:00,H,2019-11-24T21:25:00+00:00
2019_12_DEN_BUF,nfl,NFL,2019,12,2019-11-24,BUF,DEN,20.0,3.0,1.526315789473684,2.7,,3.5,37.0,nflverse,2026-09-11T10:54:50.615246+00:00,H,2019-11-24T18:00:00+00:00
2019_12_DET_WAS,nfl,NFL,2019,12,2019-11-24,WAS,DET,19.0,16.0,2.69,1.526315789473684,,-4.0,39.0,nflverse,2026-09-11T10:54:50.615246+00:00,H,2019-11-24T18:00:00+00:00
2019_12_GB_SF,nfl,NFL,2019,12,2019-11-24,SF,GB,37.0,8.0,1.5714285714285714,2.56,,3.0,48.0,nflverse,2026-09-11T10:54:50.615246+00:00,H,2019-11-25T01:20:00+00:00
2019_12_JAX_TEN,nfl,NFL,2019,12,2019-11-24,TEN,JAX,42.0,20.0,1.4444444444444444,2.98,,4.5,42.0,nflverse,2026-09-11T10:54:50.615246+00:00,H,2019-11-24T21:05:00+00:00
2019_12_MIA_CLE,nfl,NFL,2019,12,2019-11-24,CLE,MIA,41.0,24.0,1.2242152466367713,4.65,,11.0,45.5,nflverse,2026-09-11T10:54:50.615246+00:00,H,2019-11-24T18:00:00+00:00
2019_12_NYG_CHI,nfl,NFL,2019,12,2019-11-24,CHI,NYG,19.0,14.0,1.3968253968253967,3.2,,6.0,41.0,nflverse,2026-09-11T10:54:50.615246+00:00,H,2019-11-24T18:00:00+00:00
2019_12_OAK_NYJ,nfl,NFL,2019,12,2019-11-24,NYJ,OAK,34.0,3.0,2.58,1.5649717514124295,,-3.5,45.0,nflverse,2026-09-11T10:54:50.615246+00:00,H,2019-11-24T18:00:00+00:00
2019_12_PIT_CIN,nfl,NFL,2019,12,2019-11-24,CIN,PIT,10.0,16.0,2.99,1.4444444444444444,,-5.5,37.5,nflverse,2026-09-11T10:54:50.615246+00:00,A,2019-11-24T18:00:00+00:00
2019_12_SEA_PHI,nfl,NFL,2019,12,2019-11-24,PHI,SEA,9.0,17.0,1.9523809523809523,1.9523809523809523,,-1.0,45.5,nflverse,2026-09-11T10:54:50.615246+00:00,A,2019-11-24T18:00:00+00:00
2019_12_TB_ATL,nfl,NFL,2019,12,2019-11-24,ATL,TB,22.0,35.0,1.5464480874316942,2.63,,3.5,51.5,nflverse,2026-09-11T10:54:50.615246+00:00,A,2019-11-24T18:00:00+00:00
2019_12_BAL_LA,nfl,NFL,2019,12,2019-11-25,LA,BAL,6.0,45.0,2.45,1.617283950617284,,-3.5,47.0,nflverse,2026-09-11T10:54:50.615246+00:00,A,2019-11-26T01:15:00+00:00
2019_13_BUF_DAL,nfl,NFL,2019,13,2019-11-28,DAL,BUF,15.0,26.0,1.3355704697986577,3.56,,6.5,46.5,nflverse,2026-09-11T10:54:50.615246+00:00,A,2019-11-28T21:30:00+00:00
2019_13_CHI_DET,nfl,NFL,2019,13,2019-11-28,DET,CHI,20.0,24.0,3.03,1.434782608695652,,-5.5,37.5,nflverse,2026-09-11T10:54:50.615246+00:00,A,2019-11-28T17:30:00+00:00
2019_13_NO_ATL,nfl,NFL,2019,13,2019-11-28,ATL,NO,18.0,26.0,3.72,1.3134796238244515,,-7.0,48.0,nflverse,2026-09-11T10:54:50.615246+00:00,A,2019-11-29T01:20:00+00:00
2019_13_CLE_PIT,nfl,NFL,2019,13,2019-12-01,PIT,CLE,20.0,13.0,2.0300000000000002,1.8849557522123894,,-1.0,40.0,nflverse,2026-09-11T10:54:50.615246+00:00,H,2019-12-01T18:00:00+00:00
2019_13_GB_NYG,nfl,NFL,2019,13,2019-12-01,NYG,GB,13.0,31.0,3.23,1.390625,,-6.5,43.5,nflverse,2026-09-11T10:54:50.615246+00:00,A,2019-12-01T18:00:00+00:00
2019_13_LAC_DEN,nfl,NFL,2019,13,2019-12-01,DEN,LAC,23.0,20.0,2.83,1.4830917874396135,,-4.5,39.0,nflverse,2026-09-11T10:54:50.615246+00:00,H,2019-12-01T21:25:00+00:00
2019_13_LA_ARI,nfl,NFL,2019,13,2019-12-01,ARI,LA,7.0,34.0,2.25,1.7194244604316546,,-2.5,47.0,nflverse,2026-09-11T10:54:50.615246+00:00,A,2019-12-01T21:05:00+00:00
2019_13_NE_HOU,nfl,NFL,2019,13,2019-12-01,HOU,NE,28.0,22.0,2.54,1.5813953488372094,,-3.5,47.0,nflverse,2026-09-11T10:54:50.615246+00:00,H,2019-12-02T01:20:00+00:00
2019_13_NYJ_CIN,nfl,NFL,2019,13,2019-12-01,CIN,NYJ,22.0,6.0,2.1100000000000003,1.8130081300813008,,-2.5,43.0,nflverse,2026-09-11T10:54:50.615246+00:00,H,2019-12-01T18:00:00+00:00
2019_13_OAK_KC,nfl,NFL,2019,13,2019-12-01,KC,OAK,40.0,9.0,1.221729490022173,4.6899999999999995,,11.5,49.5,nflverse,2026-09-11T10:54:50.615246+00:00,H,2019-12-01T21:25:00+00:00
2019_13_PHI_MIA,nfl,NFL,2019,13,2019-12-01,MIA,PHI,37.0,31.0,4.82,1.2132196162046909,,-10.5,45.0,nflverse,2026-09-11T10:54:50.615246+00:00,H,2019-12-01T18:00:00+00:00
2019_13_SF_BAL,nfl,NFL,2019,13,2019-12-01,BAL,SF,20.0,17.0,1.4132231404958677,3.12,,5.5,45.0,nflverse,2026-09-11T10:54:50.615246+00:00,H,2019-12-01T18:00:00+00:00
2019_13_TB_JAX,nfl,NFL,2019,13,2019-12-01,JAX,TB,11.0,28.0,2.4,1.6451612903225805,,-3.0,46.5,nflverse,2026-09-11T10:54:50.615246+00:00,A,2019-12-01T18:00:00+00:00
2019_13_TEN_IND,nfl,NFL,2019,13,2019-12-01,IND,TEN,17.0,31.0,1.99009900990099,1.9174311926605505,,-1.0,41.5,nflverse,2026-09-11T10:54:50.615246+00:00,A,2019-12-01T18:00:00+00:00
2019_13_WAS_CAR,nfl,NFL,2019,13,2019-12-01,CAR,WAS,21.0,29.0,1.2074688796680497,4.91,,10.5,38.5,nflverse,2026-09-11T10:54:50.615246+00:00,A,2019-12-01T18:00:00+00:00
2019_13_MIN_SEA,nfl,NFL,2019,13,2019-12-02,SEA,MIN,37.0,30.0,1.6493506493506493,2.38,,2.5,48.0,nflverse,2026-09-11T10:54:50.615246+00:00,H,2019-12-03T01:15:00+00:00
2019_14_DAL_CHI,nfl,NFL,2019,14,2019-12-05,CHI,DAL,31.0,24.0,2.5,1.5988023952095807,,-3.0,43.0,nflverse,2026-09-11T10:54:50.615246+00:00,H,2019-12-06T01:20:00+00:00
2019_14_BAL_BUF,nfl,NFL,2019,14,2019-12-08,BUF,BAL,17.0,24.0,3.3,1.378787878787879,,-6.5,44.0,nflverse,2026-09-11T10:54:50.615246+00:00,A,2019-12-08T18:00:00+00:00
2019_14_CAR_ATL,nfl,NFL,2019,14,2019-12-08,ATL,CAR,40.0,20.0,1.5555555555555556,2.6100000000000003,,3.5,48.0,nflverse,2026-09-11T10:54:50.615246+00:00,H,2019-12-08T18:00:00+00:00
2019_14_CIN_CLE,nfl,NFL,2019,14,2019-12-08,CLE,CIN,27.0,19.0,1.3717472118959106,3.34,,6.5,43.0,nflverse,2026-09-11T10:54:50.615246+00:00,H,2019-12-08T18:00:00+00:00
2019_14_DEN_HOU,nfl,NFL,2019,14,2019-12-08,HOU,DEN,24.0,38.0,1.2570694087403598,4.25,,8.0,42.5,nflverse,2026-09-11T10:54:50.615246+00:00,A,2019-12-08T18:00:00+00:00
2019_14_DET_MIN,nfl,NFL,2019,14,2019-12-08,MIN,DET,20.0,7.0,1.170357751277683,5.63,,12.0,43.5,nflverse,2026-09-11T10:54:50.615246+00:00,H,2019-12-08T18:00:00+00:00
2019_14_IND_TB,nfl,NFL,2019,14,2019-12-08,TB,IND,38.0,35.0,1.6024096385542168,2.49,,3.0,46.5,nflverse,2026-09-11T10:54:50.615246+00:00,H,2019-12-08T18:00:00+00:00
2019_14_KC_NE,nfl,NFL,2019,14,2019-12-08,NE,KC,16.0,23.0,1.6666666666666665,2.35,,3.0,49.5,nflverse,2026-09-11T10:54:50.615246+00:00,A,2019-12-08T21:25:00+00:00
2019_14_LAC_JAX,nfl,NFL,2019,14,2019-12-08,JAX,LAC,10.0,45.0,2.6,1.558659217877095,,-3.5,42.0,nflverse,2026-09-11T10:54:50.615246+00:00,A,2019-12-08T21:05:00+00:00
2019_14_MIA_NYJ,nfl,NFL,2019,14,2019-12-08,NYJ,MIA,22.0,21.0,1.4694835680751175,2.8899999999999997,,5.0,47.0,nflverse,2026-09-11T10:54:50.615246+00:00,H,2019-12-08T18:00:00+00:00
2019_14_PIT_ARI,nfl,NFL,2019,14,2019-12-08,ARI,PIT,17.0,23.0,2.17,1.7692307692307692,,-2.5,43.5,nflverse,2026-09-11T10:54:50.615246+00:00,A,2019-12-08T21:25:00+00:00
2019_14_SEA_LA,nfl,NFL,2019,14,2019-12-08,LA,SEA,28.0,12.0,1.8333333333333335,2.09,,1.0,47.5,nflverse,2026-09-11T10:54:50.615246+00:00,H,2019-12-09T01:20:00+00:00
2019_14_SF_NO,nfl,NFL,2019,14,2019-12-08,NO,SF,46.0,48.0,1.8620689655172413,2.05,,1.0,45.0,nflverse,2026-09-11T10:54:50.615246+00:00,A,2019-12-08T18:00:00+00:00
2019_14_TEN_OAK,nfl,NFL,2019,14,2019-12-08,OAK,TEN,21.0,42.0,2.37,1.6578947368421053,,-3.0,47.0,nflverse,2026-09-11T10:54:50.615246+00:00,A,2019-12-08T21:25:00+00:00
2019_14_WAS_GB,nfl,NFL,2019,14,2019-12-08,GB,WAS,20.0,15.0,1.1329787234042552,6.68,,13.0,42.5,nflverse,2026-09-11T10:54:50.615246+00:00,H,2019-12-08T18:00:00+00:00
2019_14_NYG_PHI,nfl,NFL,2019,14,2019-12-09,PHI,NYG,23.0,17.0,1.24330900243309,4.41,,9.5,45.5,nflverse,2026-09-11T10:54:50.615246+00:00,H,2019-12-10T01:15:00+00:00
2019_15_NYJ_BAL,nfl,NFL,2019,15,2019-12-12,BAL,NYJ,42.0,21.0,1.090497737556561,8.75,,17.0,44.0,nflverse,2026-09-11T10:54:50.615246+00:00,H,2019-12-13T01:20:00+00:00
2019_15_ATL_SF,nfl,NFL,2019,15,2019-12-15,SF,ATL,22.0,29.0,1.2173913043478262,4.76,,10.5,50.0,nflverse,2026-09-11T10:54:50.615246+00:00,A,2019-12-15T21:25:00+00:00
2019_15_BUF_PIT,nfl,NFL,2019,15,2019-12-15,PIT,BUF,10.0,17.0,1.8928571428571428,2.01,,1.0,37.0,nflverse,2026-09-11T10:54:50.615246+00:00,A,2019-12-16T01:20:00+00:00
2019_15_CHI_GB,nfl,NFL,2019,15,2019-12-15,GB,CHI,21.0,13.0,1.4587155963302751,2.92,,4.0,40.0,nflverse,2026-09-11T10:54:50.615246+00:00,H,2019-12-15T18:00:00+00:00
2019_15_CLE_ARI,nfl,NFL,2019,15,2019-12-15,ARI,CLE,38.0,24.0,2.4,1.641025641025641,,-3.0,49.0,nflverse,2026-09-11T10:54:50.615246+00:00,H,2019-12-15T21:05:00+00:00
2019_15_DEN_KC,nfl,NFL,2019,15,2019-12-15,KC,DEN,23.0,3.0,1.2347417840375587,4.52,,10.0,43.0,nflverse,2026-09-11T10:54:50.615246+00:00,H,2019-12-15T18:00:00+00:00
2019_15_HOU_TEN,nfl,NFL,2019,15,2019-12-15,TEN,HOU,21.0,24.0,1.606060606060606,2.48,,3.0,50.0,nflverse,2026-09-11T10:54:50.615246+00:00,A,2019-12-15T18:00:00+00:00
2019_15_JAX_OAK,nfl,NFL,2019,15,2019-12-15,OAK,JAX,16.0,20.0,1.3367003367003367,3.55,,7.0,47.0,nflverse,2026-09-11T10:54:50.615246+00:00,A,2019-12-15T21:05:00+00:00
2019_15_LA_DAL,nfl,NFL,2019,15,2019-12-15,DAL,LA,44.0,21.0,2.04,1.8695652173913042,,-1.0,48.5,nflverse,2026-09-11T10:54:50.615246+00:00,H,2019-12-15T21:25:00+00:00
2019_15_MIA_NYG,nfl,NFL,2019,15,2019-12-15,NYG,MIA,36.0,20.0,1.5405405405405406,2.65,,3.5,47.0,nflverse,2026-09-11T10:54:50.615246+00:00,H,2019-12-15T18:00:00+00:00
2019_15_MIN_LAC,nfl,NFL,2019,15,2019-12-15,LAC,MIN,10.0,39.0,2.0700000000000003,1.847457627118644,,-1.0,45.0,nflverse,2026-09-11T10:54:50.615246+00:00,A,2019-12-15T21:05:00+00:00
2019_15_NE_CIN,nfl,NFL,2019,15,2019-12-15,CIN,NE,13.0,34.0,4.8100000000000005,1.2136752136752136,,-10.5,42.0,nflverse,2026-09-11T10:54:50.615246+00:00,A,2019-12-15T18:00:00+00:00
2019_15_PHI_WAS,nfl,NFL,2019,15,2019-12-15,WAS,PHI,27.0,37.0,3.47,1.3496503496503496,,-7.0,38.0,nflverse,2026-09-11T10:54:50.615246+00:00,A,2019-12-15T18:00:00+00:00
2019_15_SEA_CAR,nfl,NFL,2019,15,2019-12-15,CAR,SEA,24.0,30.0,3.18,1.4,,-6.0,48.5,nflverse,2026-09-11T10:54:50.615246+00:00,A,2019-12-15T18:00:00+00:00
2019_15_TB_DET,nfl,NFL,2019,15,2019-12-15,DET,TB,17.0,38.0,3.1,1.4184100418410042,,-5.5,46.0,nflverse,2026-09-11T10:54:50.615246+00:00,A,2019-12-15T18:00:00+00:00
2019_15_IND_NO,nfl,NFL,2019,15,2019-12-16,NO,IND,34.0,7.0,1.2659574468085106,4.15,,8.0,48.5,nflverse,2026-09-11T10:54:50.615246+00:00,H,2019-12-17T01:15:00+00:00
2019_16_BUF_NE,nfl,NFL,2019,16,2019-12-21,NE,BUF,24.0,17.0,1.3460207612456747,3.5,,7.0,39.5,nflverse,2026-09-11T10:54:50.615246+00:00,H,2019-12-21T21:30:00+00:00
2019_16_HOU_TB,nfl,NFL,2019,16,2019-12-21,TB,HOU,20.0,23.0,2.35,1.6666666666666665,,-3.0,50.0,nflverse,2026-09-11T10:54:50.615246+00:00,A,2019-12-21T18:00:00+00:00
2019_16_LA_SF,nfl,NFL,2019,16,2019-12-21,SF,LA,34.0,31.0,1.3125,3.74,,7.0,45.5,nflverse,2026-09-11T10:54:50.615246+00:00,H,2019-12-22T01:15:00+00:00
2019_16_ARI_SEA,nfl,NFL,2019,16,2019-12-22,SEA,ARI,13.0,27.0,1.2597402597402598,4.220000000000001,,8.0,51.0,nflverse,2026-09-11T10:54:50.615246+00:00,A,2019-12-22T21:25:00+00:00
2019_16_BAL_CLE,nfl,NFL,2019,16,2019-12-22,CLE,BAL,15.0,31.0,4.109999999999999,1.2702702702702702,,-9.5,48.5,nflverse,2026-09-11T10:54:50.615246+00:00,A,2019-12-22T18:00:00+00:00
2019_16_CAR_IND,nfl,NFL,2019,16,2019-12-22,IND,CAR,38.0,6.0,1.3246753246753247,3.64,,7.5,46.0,nflverse,2026-09-11T10:54:50.615246+00:00,H,2019-12-22T18:00:00+00:00
2019_16_CIN_MIA,nfl,NFL,2019,16,2019-12-22,MIA,CIN,38.0,35.0,2.0700000000000003,1.847457627118644,,-1.5,46.0,nflverse,2026-09-11T10:54:50.615246+00:00,H,2019-12-22T18:00:00+00:00
2019_16_DAL_PHI,nfl,NFL,2019,16,2019-12-22,PHI,DAL,17.0,9.0,2.09,1.8333333333333335,,-2.0,47.0,nflverse,2026-09-11T10:54:50.615246+00:00,H,2019-12-22T21:25:00+00:00
2019_16_DET_DEN,nfl,NFL,2019,16,2019-12-22,DEN,DET,27.0,17.0,1.25,4.33,,9.5,40.0,nflverse,2026-09-11T10:54:50.615246+00:00,H,2019-12-22T21:05:00+00:00
2019_16_JAX_ATL,nfl,NFL,2019,16,2019-12-22,ATL,JAX,24.0,12.0,1.3194888178913737,3.68,,7.5,48.0,nflverse,2026-09-11T10:54:50.615246+00:00,H,2019-12-22T18:00:00+00:00
2019_16_KC_CHI,nfl,NFL,2019,16,2019-12-22,CHI,KC,3.0,26.0,3.54,1.3389830508474576,,-6.5,45.5,nflverse,2026-09-11T10:54:50.615246+00:00,A,2019-12-23T01:20:00+00:00
2019_16_NO_TEN,nfl,NFL,2019,16,2019-12-22,TEN,NO,28.0,38.0,2.59,1.5617977528089888,,-3.5,49.0,nflverse,2026-09-11T10:54:50.615246+00:00,A,2019-12-22T18:00:00+00:00
2019_16_NYG_WAS,nfl,NFL,2019,16,2019-12-22,WAS,NYG,35.0,41.0,2.02,1.8928571428571428,,-1.0,42.0,nflverse,2026-09-11T10:54:50.615246+00:00,A,2019-12-22T18:00:00+00:00
2019_16_OAK_LAC,nfl,NFL,2019,16,2019-12-22,LAC,OAK,17.0,24.0,1.3115264797507789,3.74,,7.5,45.0,nflverse,2026-09-11T10:54:50.615246+00:00,A,2019-12-22T21:05:00+00:00
2019_16_PIT_NYJ,nfl,NFL,2019,16,2019-12-22,NYJ,PIT,16.0,10.0,2.5300000000000002,1.5847953216374269,,-3.0,36.5,nflverse,2026-09-11T10:54:50.615246+00:00,H,2019-12-22T18:00:00+00:00
2019_16_GB_MIN,nfl,NFL,2019,16,2019-12-23,MIN,GB,10.0,23.0,1.495049504950495,2.79,,4.0,47.0,nflverse,2026-09-11T10:54:50.615246+00:00,A,2019-12-24T01:15:00+00:00
2019_17_ARI_LA,nfl,NFL,2019,17,2019-12-29,LA,ARI,31.0,24.0,1.3690036900369003,3.35,,7.0,46.0,nflverse,2026-09-11T10:54:50.615246+00:00,H,2019-12-29T21:25:00+00:00
2019_17_ATL_TB,nfl,NFL,2019,17,2019-12-29,TB,ATL,22.0,28.0,1.8333333333333335,2.09,,1.0,48.0,nflverse,2026-09-11T10:54:50.615246+00:00,A,2019-12-29T18:00:00+00:00
2019_17_CHI_MIN,nfl,NFL,2019,17,2019-12-29,MIN,CHI,19.0,21.0,3.03,1.434782608695652,,-5.5,36.5,nflverse,2026-09-11T10:54:50.615246+00:00,A,2019-12-29T18:00:00+00:00
2019_17_CLE_CIN,nfl,NFL,2019,17,2019-12-29,CIN,CLE,33.0,23.0,2.24,1.72992700729927,,-2.5,44.0,nflverse,2026-09-11T10:54:50.615246+00:00,H,2019-12-29T18:00:00+00:00
2019_17_GB_DET,nfl,NFL,2019,17,2019-12-29,DET,GB,20.0,23.0,6.08,1.1524390243902438,,-13.5,44.0,nflverse,2026-09-11T10:54:50.615246+00:00,A,2019-12-29T18:00:00+00:00
2019_17_IND_JAX,nfl,NFL,2019,17,2019-12-29,JAX,IND,38.0,20.0,3.04,1.4310344827586206,,-5.0,41.5,nflverse,2026-09-11T10:54:50.615246+00:00,H,2019-12-29T21:25:00+00:00
2019_17_LAC_KC,nfl,NFL,2019,17,2019-12-29,KC,LAC,31.0,21.0,1.2570694087403598,4.25,,10.0,46.0,nflverse,2026-09-11T10:54:50.615246+00:00,H,2019-12-29T18:00:00+00:00
2019_17_MIA_NE,nfl,NFL,2019,17,2019-12-29,NE,MIA,24.0,27.0,1.08952551477171,8.809999999999999,,17.5,46.0,nflverse,2026-09-11T10:54:50.615246+00:00,A,2019-12-29T18:00:00+00:00
2019_17_NO_CAR,nfl,NFL,2019,17,2019-12-29,CAR,NO,10.0,42.0,6.1,1.1515151515151516,,-13.5,45.0,nflverse,2026-09-11T10:54:50.615246+00:00,A,2019-12-29T18:00:00+00:00
2019_17_NYJ_BUF,nfl,NFL,2019,17,2019-12-29,BUF,NYJ,6.0,13.0,2.12,1.8064516129032258,,-1.5,37.0,nflverse,2026-09-11T10:54:50.615246+00:00,A,2019-12-29T18:00:00+00:00
2019_17_OAK_DEN,nfl,NFL,2019,17,2019-12-29,DEN,OAK,16.0,15.0,1.4524886877828054,2.95,,5.5,41.5,nflverse,2026-09-11T10:54:50.615246+00:00,H,2019-12-29T21:25:00+00:00
2019_17_PHI_NYG,nfl,NFL,2019,17,2019-12-29,NYG,PHI,17.0,34.0,2.76,1.5050505050505052,,-4.0,44.0,nflverse,2026-09-11T10:54:50.615246+00:00,A,2019-12-29T21:25:00+00:00
2019_17_PIT_BAL,nfl,NFL,2019,17,2019-12-29,BAL,PIT,28.0,10.0,2.2199999999999998,1.7407407407407407,,-2.0,35.0,nflverse,2026-09-11T10:54:50.615246+00:00,H,2019-12-29T21:25:00+00:00
2019_17_SF_SEA,nfl,NFL,2019,17,2019-12-29,SEA,SF,21.0,26.0,2.59,1.5649717514124295,,-3.5,47.0,nflverse,2026-09-11T10:54:50.615246+00:00,A,2019-12-30T01:20:00+00:00
2019_17_TEN_HOU,nfl,NFL,2019,17,2019-12-29,HOU,TEN,14.0,35.0,4.08,1.273224043715847,,-10.0,43.0,nflverse,2026-09-11T10:54:50.615246+00:00,A,2019-12-29T21:25:00+00:00
2019_17_WAS_DAL,nfl,NFL,2019,17,2019-12-29,DAL,WAS,47.0,16.0,1.1610305958132046,5.85,,13.0,47.5,nflverse,2026-09-11T10:54:50.615246+00:00,H,2019-12-29T21:25:00+00:00
2019_18_BUF_HOU,nfl,NFL,2019,18,2020-01-04,HOU,BUF,22.0,19.0,1.6944444444444444,2.3,,2.5,43.0,nflverse,2026-09-11T10:54:50.615246+00:00,H,2020-01-04T21:35:00+00:00
